state,account_length,area_code,phone_number,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls
5.0,141.0,415,684.0,0,0,0.0,126.9,98.0,21.57,180.0,62.0,15.3,140.8,128.0,6.34,8.0,2.0,2.16,1
13.0,122.0,510,2865.0,0,1,33.0,270.8,96.0,46.04,220.4,110.0,18.73,169.9,104.0,7.65,11.8,8.0,3.19,4
5.0,120.0,510,54.0,0,1,27.0,153.5,84.0,26.1,194.0,73.0,16.49,256.5,94.0,11.54,10.2,7.0,2.75,5
19.0,102.0,510,563.0,0,0,0.0,143.7,82.0,24.43,170.9,83.0,14.53,310.9,112.0,13.99,9.8,1.0,2.65,2
21.0,102.0,415,2351.0,0,0,0.0,228.1,86.0,38.78,156.0,97.0,13.26,227.9,124.0,10.26,10.6,9.0,2.86,1
11.0,101.0,510,1454.0,0,0,0.0,70.9,123.0,12.05,211.9,73.0,18.01,236.0,73.0,10.62,10.6,3.0,2.86,3
23.0,138.0,510,2221.0,0,0,0.0,54.8,123.0,9.32,147.5,76.0,12.54,173.6,119.0,7.81,11.5,1.0,3.11,1
35.0,52.0,408,23.0,0,1,31.0,142.1,77.0,24.16,193.0,97.0,16.41,253.4,88.0,11.4,11.0,4.0,2.97,1
36.0,52.0,510,4571.0,0,0,0.0,153.7,100.0,26.13,174.2,139.0,14.81,242.3,53.0,10.9,14.1,3.0,3.81,1
8.0,73.0,415,1513.0,0,0,0.0,254.8,85.0,43.32,143.4,80.0,12.19,153.9,102.0,6.93,15.0,7.0,4.05,2
18.0,118.0,408,4128.0,0,0,0.0,187.4,97.0,31.86,177.8,89.0,15.11,233.4,97.0,10.5,12.2,6.0,3.29,1
31.0,153.0,510,4204.0,0,0,0.0,122.5,145.0,20.83,273.3,103.0,23.23,197.8,71.0,8.9,8.0,3.0,2.16,2
46.0,115.0,415,2659.0,0,0,0.0,202.1,95.0,34.36,231.6,89.0,19.69,214.6,165.0,9.66,13.1,7.0,3.54,1
32.0,110.0,415,1193.0,0,0,0.0,198.2,92.0,33.69,147.1,97.0,12.5,199.6,76.0,8.98,16.5,4.0,4.46,4
31.0,134.0,415,4426.0,0,1,32.0,224.0,75.0,38.08,97.5,103.0,8.29,211.6,80.0,9.52,10.7,5.0,2.89,2
35.0,142.0,408,2655.0,1,0,0.0,160.6,101.0,27.3,202.0,125.0,17.17,221.7,100.0,9.98,8.8,2.0,2.38,1
43.0,26.0,415,332.0,1,0,0.0,194.4,105.0,33.05,238.3,100.0,20.26,239.1,129.0,10.76,9.6,5.0,2.59,0
47.0,136.0,408,3983.0,0,0,0.0,152.6,97.0,25.94,208.9,85.0,17.76,119.1,99.0,5.36,5.0,10.0,1.35,1
38.0,119.0,408,774.0,0,0,0.0,287.1,115.0,48.81,159.3,99.0,13.54,216.8,86.0,9.76,13.9,1.0,3.75,2
2.0,103.0,415,556.0,0,1,31.0,185.4,105.0,31.52,197.6,126.0,16.8,147.1,110.0,6.62,14.5,4.0,3.92,2
6.0,144.0,510,4711.0,1,1,35.0,174.8,127.0,29.72,219.6,93.0,18.67,255.8,90.0,11.51,12.8,3.0,3.46,0
7.0,147.0,408,1455.0,0,0,0.0,168.6,92.0,28.66,187.7,107.0,15.95,216.5,95.0,9.74,14.4,8.0,3.89,2
6.0,119.0,408,891.0,0,0,0.0,294.2,100.0,50.01,232.5,53.0,19.76,195.0,64.0,8.78,9.0,1.0,2.43,0
50.0,76.0,415,4281.0,0,0,0.0,263.4,148.0,44.78,230.3,69.0,19.58,170.6,101.0,7.68,11.4,5.0,3.08,1
23.0,57.0,415,1094.0,0,0,0.0,272.7,74.0,46.36,224.9,85.0,19.12,178.2,104.0,8.02,10.5,3.0,2.84,2
43.0,123.0,408,4685.0,0,0,0.0,260.9,85.0,44.35,168.5,103.0,14.32,178.3,91.0,8.02,13.3,5.0,3.59,3
19.0,79.0,415,4843.0,0,0,0.0,156.9,109.0,26.67,122.2,87.0,10.39,189.1,103.0,8.51,11.3,5.0,3.05,3
38.0,78.0,408,4840.0,0,1,28.0,246.0,136.0,41.82,147.5,99.0,12.54,118.8,99.0,5.35,4.0,2.0,1.08,2
45.0,139.0,415,2006.0,1,0,0.0,161.5,121.0,27.46,192.9,137.0,16.4,168.3,96.0,7.57,11.2,13.0,3.02,0
43.0,90.0,408,55.0,0,1,27.0,156.7,51.0,26.64,236.5,118.0,20.1,123.2,111.0,5.54,12.6,6.0,3.4,2
37.0,80.0,415,3356.0,0,0,0.0,161.1,99.0,27.39,198.8,81.0,16.9,228.4,116.0,10.28,10.6,4.0,2.86,1
20.0,172.0,408,993.0,0,0,0.0,287.1,108.0,48.81,178.4,125.0,15.16,153.2,98.0,6.89,14.4,2.0,3.89,3
26.0,84.0,415,2276.0,0,1,25.0,113.9,90.0,19.36,257.0,99.0,21.85,214.5,98.0,9.65,12.9,8.0,3.48,4
9.0,99.0,408,457.0,0,0,0.0,155.3,93.0,26.4,265.7,95.0,22.58,145.7,67.0,6.56,12.4,4.0,3.35,0
1.0,131.0,415,1643.0,0,0,0.0,234.0,117.0,39.78,209.4,143.0,17.8,258.8,105.0,11.65,9.8,3.0,2.65,1
12.0,134.0,415,2403.0,0,1,32.0,216.8,78.0,36.86,102.2,111.0,8.69,174.0,83.0,7.83,8.6,2.0,2.32,0
22.0,137.0,510,1512.0,0,0,0.0,206.4,122.0,35.09,128.0,102.0,10.88,194.5,84.0,8.75,8.8,5.0,2.38,2
43.0,114.0,415,763.0,0,0,0.0,84.7,118.0,14.4,249.9,86.0,21.24,193.4,95.0,8.7,14.5,8.0,3.92,1
31.0,126.0,415,2552.0,0,0,0.0,167.1,138.0,28.41,154.4,93.0,13.12,244.5,148.0,11.0,13.7,10.0,3.7,3
50.0,96.0,408,73.0,0,0,0.0,144.0,102.0,24.48,224.7,73.0,19.1,227.7,91.0,10.25,10.0,7.0,2.7,1
45.0,71.0,415,2283.0,0,1,49.0,174.0,122.0,29.58,168.6,85.0,14.33,132.1,120.0,5.94,7.8,4.0,2.11,1
14.0,130.0,415,3980.0,0,0,0.0,155.9,95.0,26.5,256.1,97.0,21.77,262.9,103.0,11.83,11.7,3.0,3.16,3
43.0,71.0,415,2547.0,0,1,39.0,183.2,103.0,31.14,209.4,111.0,17.8,172.4,109.0,7.76,11.9,6.0,3.21,1
19.0,158.0,415,3960.0,0,0,0.0,214.7,112.0,36.5,262.9,115.0,22.35,228.9,68.0,10.3,11.6,2.0,3.13,1
46.0,125.0,415,2336.0,0,0,0.0,126.7,113.0,21.54,155.5,131.0,13.22,206.2,112.0,9.28,14.4,7.0,3.89,2
27.0,172.0,415,2191.0,0,0,0.0,136.0,90.0,23.12,184.0,89.0,15.64,137.5,48.0,6.19,5.5,3.0,1.49,0
20.0,76.0,415,3829.0,1,0,0.0,273.3,66.0,46.46,263.6,121.0,22.41,165.2,84.0,7.43,12.0,7.0,3.24,1
39.0,129.0,415,2189.0,0,0,0.0,139.5,119.0,23.72,289.3,105.0,24.59,129.4,97.0,5.82,13.1,8.0,3.54,0
48.0,98.0,415,4923.0,1,1,20.0,186.2,112.0,31.65,145.3,65.0,12.35,142.8,104.0,6.43,10.9,4.0,2.94,3
8.0,42.0,415,1979.0,0,1,31.0,170.8,101.0,29.04,233.4,104.0,19.84,174.2,121.0,7.84,11.0,3.0,2.97,2
13.0,119.0,415,3685.0,0,0,0.0,159.1,114.0,27.05,231.3,117.0,19.66,143.2,91.0,6.44,8.8,3.0,2.38,5
8.0,44.0,415,3013.0,0,0,0.0,225.6,118.0,38.35,135.4,122.0,11.51,190.1,96.0,8.55,12.1,5.0,3.27,1
47.0,45.0,415,2791.0,0,0,0.0,135.0,116.0,22.95,159.0,108.0,13.52,170.3,130.0,7.66,11.1,15.0,3.0,1
36.0,154.0,415,2450.0,1,0,0.0,145.9,69.0,24.8,208.2,141.0,17.7,180.9,106.0,8.14,14.4,10.0,3.89,0
13.0,148.0,510,4941.0,0,1,14.0,93.6,137.0,15.91,193.8,72.0,16.47,144.9,84.0,6.52,17.5,5.0,4.73,1
0.0,132.0,510,987.0,0,0,0.0,181.1,121.0,30.79,314.4,109.0,26.72,246.7,81.0,11.1,4.2,9.0,1.13,2
44.0,161.0,510,79.0,1,0,0.0,194.2,106.0,33.01,249.4,105.0,21.2,254.9,129.0,11.47,12.9,1.0,3.48,1
45.0,68.0,415,4653.0,0,1,41.0,226.0,113.0,38.42,149.8,115.0,12.73,184.9,88.0,8.32,11.5,2.0,3.11,2
43.0,46.0,415,3759.0,0,0,0.0,230.7,117.0,39.22,186.2,84.0,15.83,182.2,109.0,8.2,9.2,4.0,2.48,2
49.0,48.0,408,4252.0,0,0,0.0,275.2,67.0,46.78,180.2,108.0,15.32,159.0,110.0,7.15,7.9,2.0,2.13,1
15.0,141.0,415,1445.0,0,1,39.0,116.9,127.0,19.87,276.5,88.0,23.5,289.9,125.0,13.05,12.3,2.0,3.32,0
2.0,57.0,415,1528.0,0,1,23.0,208.7,57.0,35.48,233.4,132.0,19.84,108.8,117.0,4.9,9.1,5.0,2.46,1
37.0,135.0,415,2562.0,0,0,0.0,263.8,66.0,44.85,251.3,116.0,21.36,200.1,112.0,9.0,8.4,2.0,2.27,5
23.0,132.0,510,2496.0,0,1,33.0,157.9,84.0,26.84,163.9,109.0,13.93,215.4,87.0,9.69,11.5,3.0,3.11,3
45.0,106.0,415,1395.0,0,0,0.0,235.2,121.0,39.98,220.6,87.0,18.75,236.3,91.0,10.63,11.8,4.0,3.19,1
41.0,88.0,415,3651.0,0,0,0.0,215.6,115.0,36.65,216.2,85.0,18.38,171.3,65.0,7.71,11.8,1.0,3.19,3
20.0,51.0,510,2648.0,0,1,28.0,276.7,121.0,47.04,203.7,99.0,17.31,246.2,88.0,11.08,8.3,3.0,2.24,0
40.0,41.0,510,1352.0,0,0,0.0,207.2,138.0,35.22,214.1,83.0,18.2,193.0,105.0,8.69,11.9,4.0,3.21,1
8.0,67.0,415,3892.0,0,0,0.0,164.5,79.0,27.97,110.3,108.0,9.38,203.9,102.0,9.18,9.8,2.0,2.65,1
26.0,142.0,415,4648.0,0,1,22.0,198.3,144.0,33.71,157.2,96.0,13.36,180.9,114.0,8.14,11.1,4.0,3.0,2
1.0,131.0,415,1643.0,0,0,0.0,234.0,117.0,39.78,209.4,143.0,17.8,258.8,105.0,11.65,9.8,3.0,2.65,1
49.0,133.0,510,4861.0,0,1,24.0,125.5,106.0,21.34,161.2,95.0,13.7,209.1,112.0,9.41,15.0,4.0,4.05,2
30.0,149.0,415,2153.0,0,0,0.0,119.2,88.0,20.26,168.3,110.0,14.31,204.7,119.0,9.21,12.2,6.0,3.29,4
43.0,114.0,415,763.0,0,0,0.0,84.7,118.0,14.4,249.9,86.0,21.24,193.4,95.0,8.7,14.5,8.0,3.92,1
49.0,11.0,510,4849.0,0,1,38.0,209.8,130.0,35.67,196.6,84.0,16.71,233.0,79.0,10.49,7.0,7.0,1.89,1
39.0,90.0,510,2609.0,0,1,19.0,214.0,57.0,36.38,245.3,105.0,20.85,205.6,68.0,9.25,10.3,2.0,2.78,1
35.0,73.0,415,573.0,0,0,0.0,183.4,80.0,31.18,242.0,115.0,20.57,201.4,100.0,9.06,7.5,3.0,2.03,4
11.0,105.0,510,1948.0,0,0,0.0,125.4,116.0,21.32,261.5,95.0,22.23,241.6,104.0,10.87,11.4,9.0,3.08,2
36.0,110.0,510,1527.0,0,0,0.0,188.0,127.0,31.96,90.5,118.0,7.69,150.3,64.0,6.76,15.3,3.0,4.13,3
16.0,68.0,510,4605.0,0,0,0.0,159.5,123.0,27.12,240.8,93.0,20.47,210.3,76.0,9.46,11.4,3.0,3.08,1
32.0,141.0,415,1849.0,0,0,0.0,160.1,87.0,27.22,256.7,120.0,21.82,270.0,107.0,12.15,7.0,1.0,1.89,2
1.0,69.0,415,3220.0,0,0,0.0,183.4,85.0,31.18,237.6,100.0,20.2,228.0,94.0,10.26,9.0,5.0,2.43,3
23.0,55.0,415,3656.0,0,0,0.0,175.6,147.0,29.85,161.8,118.0,13.75,289.5,55.0,13.03,9.3,4.0,2.51,0
6.0,25.0,510,1286.0,0,0,0.0,144.1,111.0,24.5,224.8,89.0,19.11,132.9,110.0,5.98,13.6,3.0,3.67,4
31.0,197.0,510,2353.0,0,0,0.0,154.8,111.0,26.32,171.5,102.0,14.58,227.3,86.0,10.23,10.6,2.0,2.86,3
9.0,66.0,510,4735.0,0,0,0.0,113.9,112.0,19.36,271.8,106.0,23.1,216.7,95.0,9.75,15.6,3.0,4.21,2
43.0,38.0,415,3447.0,0,1,38.0,175.6,127.0,29.85,260.5,118.0,22.14,199.5,109.0,8.98,12.3,2.0,3.32,2
20.0,172.0,408,993.0,0,0,0.0,287.1,108.0,48.81,178.4,125.0,15.16,153.2,98.0,6.89,14.4,2.0,3.89,3
46.0,103.0,510,3273.0,0,0,0.0,246.5,47.0,41.91,195.5,84.0,16.62,200.5,96.0,9.02,11.7,4.0,3.16,1
41.0,113.0,415,4147.0,1,0,0.0,204.3,82.0,34.73,188.8,115.0,16.05,139.4,97.0,6.27,9.2,7.0,2.48,1
1.0,41.0,510,2203.0,0,1,34.0,194.4,63.0,33.05,254.9,110.0,21.67,160.2,115.0,7.21,17.2,9.0,4.64,2
24.0,87.0,408,4552.0,0,0,0.0,129.5,104.0,22.02,194.0,133.0,16.49,287.9,65.0,12.96,7.2,7.0,1.94,2
35.0,75.0,510,2325.0,0,1,27.0,117.5,102.0,19.98,206.8,127.0,17.58,194.4,114.0,8.75,4.2,7.0,1.13,3
44.0,105.0,415,3030.0,0,0,0.0,106.4,71.0,18.09,240.1,83.0,20.41,147.7,114.0,6.65,5.3,4.0,1.43,6
42.0,120.0,415,4481.0,0,0,0.0,185.7,133.0,31.57,235.1,149.0,19.98,256.4,78.0,11.54,16.9,6.0,4.56,0
1.0,82.0,415,3336.0,0,0,0.0,273.8,99.0,46.55,123.8,110.0,10.52,147.7,61.0,6.65,6.9,4.0,1.86,2
41.0,67.0,415,2516.0,0,0,0.0,284.5,104.0,48.37,88.6,71.0,7.53,171.4,93.0,7.71,12.5,4.0,3.38,1
3.0,132.0,408,368.0,1,1,21.0,223.4,89.0,37.98,193.2,105.0,16.42,226.2,85.0,10.18,7.7,5.0,2.08,3
7.0,112.0,415,4877.0,1,0,0.0,217.6,110.0,36.99,195.7,105.0,16.63,178.8,106.0,8.05,10.4,8.0,2.81,2
17.0,75.0,415,709.0,0,0,0.0,314.6,102.0,53.48,169.8,86.0,14.43,285.1,100.0,12.83,5.7,3.0,1.54,2
33.0,90.0,415,3754.0,0,0,0.0,203.4,146.0,34.58,226.7,117.0,19.27,152.4,105.0,6.86,7.3,4.0,1.97,1
43.0,38.0,415,3447.0,0,1,38.0,175.6,127.0,29.85,260.5,118.0,22.14,199.5,109.0,8.98,12.3,2.0,3.32,2
46.0,117.0,408,3268.0,1,0,0.0,167.1,86.0,28.41,177.5,87.0,15.09,249.4,132.0,11.22,14.1,7.0,3.81,2
26.0,138.0,415,1488.0,0,1,28.0,151.0,59.0,25.67,269.5,122.0,22.91,179.4,116.0,8.07,8.9,9.0,2.4,0
3.0,43.0,415,1823.0,0,0,0.0,179.3,97.0,30.48,252.7,126.0,21.48,227.5,114.0,10.24,8.0,5.0,2.16,0
7.0,147.0,408,1455.0,0,0,0.0,168.6,92.0,28.66,187.7,107.0,15.95,216.5,95.0,9.74,14.4,8.0,3.89,2
44.0,169.0,408,1023.0,0,0,0.0,157.8,96.0,26.83,160.0,120.0,13.6,198.8,112.0,8.95,13.7,6.0,3.7,3
1.0,25.0,408,529.0,0,0,0.0,264.9,80.0,45.03,281.2,66.0,23.9,166.1,80.0,7.47,8.4,4.0,2.27,1
39.0,99.0,510,3059.0,0,0,0.0,217.2,112.0,36.92,246.7,89.0,20.97,226.1,89.0,10.17,15.8,7.0,4.27,3
21.0,31.0,415,2305.0,0,0,0.0,166.1,105.0,28.24,79.3,93.0,6.74,213.7,98.0,9.62,12.7,2.0,3.43,1
43.0,145.0,510,3849.0,0,0,0.0,158.8,120.0,27.0,352.1,145.0,29.93,177.6,140.0,7.99,6.2,6.0,1.67,2
34.0,92.0,408,1076.0,0,0,0.0,265.6,82.0,45.15,180.7,75.0,15.36,211.1,113.0,9.5,8.6,2.0,2.32,1
47.0,117.0,408,2795.0,0,0,0.0,191.1,93.0,32.49,282.8,56.0,24.04,84.8,118.0,3.82,12.0,4.0,3.24,2
19.0,102.0,415,3368.0,0,1,31.0,125.3,92.0,21.3,141.2,108.0,12.0,168.2,68.0,7.57,6.3,2.0,1.7,3
23.0,102.0,415,2058.0,0,1,32.0,135.7,108.0,23.07,216.5,134.0,18.4,160.5,125.0,7.22,13.0,7.0,3.51,1
19.0,102.0,415,3368.0,0,1,31.0,125.3,92.0,21.3,141.2,108.0,12.0,168.2,68.0,7.57,6.3,2.0,1.7,3
6.0,112.0,415,4802.0,0,1,27.0,213.0,121.0,36.21,226.2,101.0,19.23,189.8,99.0,8.54,11.1,3.0,3.0,4
9.0,144.0,415,2526.0,0,1,51.0,283.9,98.0,48.26,192.0,109.0,16.32,196.3,85.0,8.83,10.0,4.0,2.7,1
9.0,133.0,510,3407.0,0,0,0.0,201.7,85.0,34.29,169.4,116.0,14.4,286.3,80.0,12.88,6.0,4.0,1.62,0
40.0,88.0,510,3513.0,0,0,0.0,73.3,86.0,12.46,161.4,82.0,13.72,239.6,76.0,10.78,8.2,3.0,2.21,4
30.0,111.0,510,3399.0,0,0,0.0,197.1,117.0,33.51,227.8,128.0,19.36,214.0,101.0,9.63,9.3,11.0,2.51,0
17.0,91.0,415,161.0,1,0,0.0,145.0,89.0,24.65,175.8,102.0,14.94,223.7,151.0,10.07,16.7,3.0,4.51,2
42.0,196.0,415,698.0,0,0,0.0,133.1,80.0,22.63,206.5,120.0,17.55,221.6,96.0,9.97,10.3,8.0,2.78,1
23.0,84.0,415,305.0,0,0,0.0,216.1,114.0,36.74,197.5,107.0,16.79,217.8,104.0,9.8,9.8,3.0,2.65,1
20.0,129.0,415,2248.0,0,1,34.0,204.5,79.0,34.77,132.8,113.0,11.29,190.1,117.0,8.55,14.8,9.0,4.0,2
16.0,164.0,510,3480.0,0,1,30.0,238.8,100.0,40.6,230.0,121.0,19.55,206.3,66.0,9.28,13.2,8.0,3.56,1
50.0,93.0,408,1749.0,0,1,42.0,166.9,101.0,28.37,273.2,84.0,23.22,171.0,106.0,7.69,11.5,1.0,3.11,1
8.0,140.0,415,301.0,0,0,0.0,143.0,100.0,24.31,193.4,89.0,16.44,59.5,81.0,2.68,12.3,8.0,3.32,4
5.0,141.0,415,684.0,0,0,0.0,126.9,98.0,21.57,180.0,62.0,15.3,140.8,128.0,6.34,8.0,2.0,2.16,1
28.0,108.0,415,2295.0,0,0,0.0,112.6,86.0,19.14,114.9,101.0,9.77,177.8,119.0,8.0,7.2,6.0,1.94,3
43.0,85.0,408,4607.0,0,1,21.0,219.3,132.0,37.28,218.2,105.0,18.55,267.6,95.0,12.04,15.7,2.0,4.24,2
49.0,141.0,415,163.0,1,1,37.0,258.6,84.0,43.96,222.0,111.0,18.87,326.4,97.0,14.69,11.2,5.0,3.02,0
24.0,55.0,510,1812.0,0,0,0.0,189.0,100.0,32.13,118.5,99.0,10.07,248.1,87.0,11.16,17.1,6.0,4.62,0
43.0,97.0,510,1261.0,0,0,0.0,144.2,91.0,24.51,226.7,137.0,19.27,144.6,72.0,6.51,13.8,4.0,3.73,3
50.0,72.0,510,1882.0,1,0,0.0,274.0,75.0,46.58,162.8,110.0,13.84,110.0,121.0,4.95,7.7,3.0,2.08,4
16.0,114.0,415,2851.0,0,0,0.0,209.2,127.0,35.56,165.3,93.0,14.05,196.8,98.0,8.86,10.6,8.0,2.86,3
7.0,17.0,510,3771.0,0,1,30.0,280.0,101.0,47.6,258.9,85.0,22.01,230.0,130.0,10.35,10.3,2.0,2.78,3
30.0,60.0,415,4063.0,0,0,0.0,180.3,67.0,30.65,208.0,68.0,17.68,181.2,101.0,8.15,12.8,6.0,3.46,2
19.0,132.0,408,750.0,0,1,36.0,201.9,93.0,34.32,156.3,75.0,13.29,131.3,92.0,5.91,13.7,5.0,3.7,0
33.0,124.0,415,2143.0,0,0,0.0,234.4,61.0,39.85,179.3,111.0,15.24,285.5,117.0,12.85,10.4,6.0,2.81,3
30.0,97.0,415,3928.0,0,0,0.0,87.1,110.0,14.81,202.1,110.0,17.18,137.9,89.0,6.21,14.4,4.0,3.89,2
15.0,51.0,510,1069.0,0,0,0.0,214.8,94.0,36.52,149.7,58.0,12.72,283.4,66.0,12.75,10.2,5.0,2.75,0
17.0,112.0,415,1755.0,0,0,0.0,170.5,113.0,28.99,193.2,129.0,16.42,188.0,91.0,8.46,11.2,6.0,3.02,0
15.0,100.0,415,4173.0,0,1,32.0,125.2,123.0,21.28,230.9,101.0,19.63,192.0,106.0,8.64,12.6,9.0,3.4,3
36.0,52.0,510,4513.0,0,1,38.0,169.3,88.0,28.78,225.9,97.0,19.2,172.0,86.0,7.74,8.2,3.0,2.21,0
13.0,68.0,510,4009.0,0,1,30.0,122.9,93.0,20.89,233.5,91.0,19.85,199.5,144.0,8.98,9.6,2.0,2.59,2
34.0,163.0,408,4525.0,0,0,0.0,247.7,77.0,42.11,269.5,108.0,22.91,167.3,82.0,7.53,9.6,7.0,2.59,0
5.0,159.0,408,728.0,1,0,0.0,257.1,53.0,43.71,312.2,127.0,26.54,183.0,82.0,8.24,8.8,6.0,2.38,1
1.0,55.0,415,2386.0,0,1,28.0,222.5,134.0,37.83,177.8,106.0,15.11,194.6,90.0,8.76,9.7,4.0,2.62,2
31.0,172.0,510,3303.0,0,0,0.0,290.5,123.0,49.39,253.0,77.0,21.51,159.3,96.0,7.17,11.3,5.0,3.05,2
23.0,152.0,415,2670.0,0,0,0.0,317.8,60.0,54.03,152.9,100.0,13.0,123.4,63.0,5.55,10.4,7.0,2.81,1
39.0,123.0,408,190.0,0,0,0.0,225.6,102.0,38.35,225.8,56.0,19.19,186.7,128.0,8.4,6.7,2.0,1.81,1
35.0,4.0,415,1939.0,1,0,0.0,169.7,96.0,28.85,131.8,94.0,11.2,245.1,86.0,11.03,14.2,4.0,3.83,0
42.0,73.0,510,205.0,0,1,6.0,237.6,105.0,40.39,244.9,98.0,20.82,188.3,107.0,8.47,6.8,11.0,1.84,4
42.0,127.0,415,1573.0,1,0,0.0,220.7,100.0,37.52,170.2,89.0,14.47,278.4,73.0,12.53,15.0,4.0,4.05,3
19.0,152.0,408,4412.0,0,0,0.0,216.7,70.0,36.84,152.7,102.0,12.98,181.2,99.0,8.15,11.6,6.0,3.13,1
45.0,76.0,510,1530.0,0,1,33.0,189.7,66.0,32.25,212.8,65.0,18.09,165.7,108.0,7.46,10.0,5.0,2.7,1
33.0,105.0,408,4613.0,0,0,0.0,166.1,93.0,28.24,175.9,106.0,14.95,243.5,55.0,10.96,16.2,3.0,4.37,2
23.0,132.0,510,4152.0,0,0,0.0,121.5,88.0,20.66,253.0,124.0,21.51,195.7,120.0,8.81,10.7,4.0,2.89,1
22.0,45.0,510,2506.0,0,1,26.0,91.7,104.0,15.59,150.6,119.0,12.8,63.3,103.0,2.85,7.7,5.0,2.08,1
34.0,111.0,510,2762.0,0,0,0.0,184.2,92.0,31.31,215.0,96.0,18.28,100.1,64.0,4.5,11.3,4.0,3.05,1
45.0,105.0,415,881.0,0,0,0.0,259.3,96.0,44.08,175.2,97.0,14.89,222.4,36.0,10.01,12.0,5.0,3.24,3
23.0,132.0,510,4152.0,0,0,0.0,121.5,88.0,20.66,253.0,124.0,21.51,195.7,120.0,8.81,10.7,4.0,2.89,1
47.0,171.0,408,4834.0,0,0,0.0,270.5,69.0,45.99,230.0,112.0,19.55,136.0,111.0,6.12,9.6,5.0,2.59,1
19.0,47.0,415,4453.0,0,0,0.0,155.3,116.0,26.4,188.2,85.0,16.0,247.0,73.0,11.12,12.3,4.0,3.32,3
41.0,124.0,408,209.0,1,1,29.0,187.1,75.0,31.81,148.5,142.0,12.62,214.4,124.0,9.65,5.5,7.0,1.49,2
17.0,169.0,510,1427.0,0,0,0.0,276.1,120.0,46.94,123.5,88.0,10.5,261.9,116.0,11.79,11.9,5.0,3.21,1
36.0,86.0,510,3640.0,1,0,0.0,162.4,131.0,27.61,167.0,102.0,14.2,128.9,118.0,5.8,11.4,2.0,3.08,2
2.0,116.0,510,4327.0,0,0,0.0,160.7,69.0,27.32,146.8,106.0,12.48,287.8,144.0,12.95,8.2,5.0,2.21,0
17.0,78.0,415,4589.0,0,0,0.0,254.1,112.0,43.2,215.9,80.0,18.35,267.1,124.0,12.02,16.3,3.0,4.4,0
43.0,110.0,415,207.0,0,0,0.0,149.2,128.0,25.36,112.8,101.0,9.59,156.3,111.0,7.03,12.2,4.0,3.29,1
6.0,105.0,408,1574.0,0,0,0.0,213.4,100.0,36.28,204.9,52.0,17.42,179.7,93.0,8.09,9.5,6.0,2.57,1
27.0,135.0,510,1426.0,0,1,18.0,180.1,90.0,30.62,152.5,65.0,12.96,258.2,85.0,11.62,12.7,9.0,3.43,1
7.0,141.0,415,333.0,0,1,37.0,185.4,87.0,31.52,178.5,128.0,15.17,218.3,107.0,9.82,8.0,3.0,2.16,4
42.0,139.0,510,3737.0,0,0,0.0,196.9,58.0,33.47,137.1,91.0,11.65,216.6,101.0,9.75,9.8,3.0,2.65,1
29.0,61.0,408,4930.0,0,0,0.0,267.1,104.0,45.41,180.4,131.0,15.33,230.6,106.0,10.38,17.3,4.0,4.67,1
44.0,73.0,415,3523.0,0,0,0.0,182.3,115.0,30.99,199.2,97.0,16.93,120.2,113.0,5.41,18.0,5.0,4.86,1
32.0,232.0,408,3098.0,0,0,0.0,165.6,104.0,28.15,195.9,115.0,16.65,118.3,77.0,5.32,11.8,3.0,3.19,1
39.0,56.0,415,2909.0,0,0,0.0,226.0,112.0,38.42,248.5,118.0,21.12,140.5,142.0,6.32,6.9,11.0,1.86,1
45.0,132.0,510,845.0,0,0,0.0,81.1,86.0,13.79,245.2,72.0,20.84,237.0,115.0,10.67,10.3,2.0,2.78,0
33.0,71.0,415,1335.0,1,0,0.0,178.2,113.0,30.29,167.8,94.0,14.26,182.1,111.0,8.19,13.6,3.0,3.67,3
34.0,41.0,415,3469.0,0,0,0.0,209.9,105.0,35.68,121.9,105.0,10.36,253.7,104.0,11.42,9.6,4.0,2.59,1
34.0,61.0,415,869.0,0,0,0.0,197.7,118.0,33.61,152.2,96.0,12.94,221.0,93.0,9.95,7.0,3.0,1.89,2
28.0,27.0,415,4064.0,0,0,0.0,227.4,67.0,38.66,248.0,115.0,21.08,61.4,109.0,2.76,7.8,6.0,2.11,1
4.0,142.0,415,1464.0,0,0,0.0,108.1,81.0,18.38,146.9,115.0,12.49,197.6,84.0,8.89,9.0,7.0,2.43,1
35.0,83.0,415,2264.0,0,0,0.0,337.4,120.0,57.36,227.4,116.0,19.33,153.9,114.0,6.93,15.8,7.0,4.27,0
12.0,157.0,510,3120.0,0,0,0.0,102.9,94.0,17.49,229.1,96.0,19.47,198.7,129.0,8.94,13.6,2.0,3.67,1
36.0,46.0,415,1450.0,0,0,0.0,164.2,116.0,27.91,196.2,153.0,16.68,236.1,119.0,10.62,8.1,1.0,2.19,1
44.0,118.0,415,1474.0,0,1,24.0,118.1,83.0,20.08,109.6,72.0,9.32,245.5,73.0,11.05,16.9,2.0,4.56,1
22.0,86.0,510,1134.0,0,1,41.0,119.0,101.0,20.23,230.0,134.0,19.55,236.9,58.0,10.66,9.5,3.0,2.57,0
